"acceptedTaxonKey"	"acceptedScientificName"	"Classification"	"Description"	"n_climate"	"n_totaal"	"perc_climate"	"geometry"	"scenario"
2987999	"Filipendula ulmaria"	"Cfb"	"Temperate oceanic climate"	640046	781643	0.818846967221609	"c(-70.09946, 41.283456)"	"2051-2075-A1FI"
2987999	"Filipendula ulmaria"	"Cfa"	"Humid subtropical climate"	1774	781643	0.00226957831132627	"c(-73.877023, 40.862289)"	"2076-2100-A1FI"
2987999	"Filipendula ulmaria"	"Csa"	"Hot-summer Mediterranean climate"	85	781643	0.000108745296765915	"c(3.0739, 42.17176)"	"2076-2100-A1FI"
5290149	"Phragmites australis"	"Cfb"	"Temperate oceanic climate"	1293208	1550842	0.833874759646695	"c(147.4667, -42.8)"	"2071-2100_Beck"
5290149	"Phragmites australis"	"Cfa"	"Humid subtropical climate"	42862	1550842	0.0276378896109339	"c(151.13, -33.95)"	"2071-2100_Beck"
5290149	"Phragmites australis"	"Cfb"	"Temperate oceanic climate"	1293208	1550842	0.833874759646695	"c(147.4667, -42.8)"	"2001-2025-A1FI"
5290149	"Phragmites australis"	"Cfb"	"Temperate oceanic climate"	1293208	1550842	0.833874759646695	"c(147.4667, -42.8)"	"2026-2050-A1FI"
5290149	"Phragmites australis"	"Cfb"	"Temperate oceanic climate"	1293208	1550842	0.833874759646695	"c(147.4667, -42.8)"	"2051-2075-A1FI"
5290149	"Phragmites australis"	"Cfa"	"Humid subtropical climate"	42862	1550842	0.0276378896109339	"c(151.13, -33.95)"	"2051-2075-A1FI"
5290149	"Phragmites australis"	"Csa"	"Hot-summer Mediterranean climate"	19882	1550842	0.0128201325473517	"c(138.633333, -35)"	"2076-2100-A1FI"
5290149	"Phragmites australis"	"Cfa"	"Humid subtropical climate"	42862	1550842	0.0276378896109339	"c(151.13, -33.95)"	"2076-2100-A1FI"
3113239	"Cirsium palustre"	"Cfa"	"Humid subtropical climate"	3058	1160430	0.0026352300440354	"c(-73.823697, 40.616088)"	"2071-2100_Beck"
3113239	"Cirsium palustre"	"Cfb"	"Temperate oceanic climate"	1023024	1160430	0.881590444921279	"c(2.92345, 42.47963)"	"2071-2100_Beck"
5285637	"Pinus sylvestris"	"Cfa"	"Humid subtropical climate"	2104	604835	0.0034786346689593	"c(115.98, 29.68)"	"2071-2100_Beck"
5285637	"Pinus sylvestris"	"Cfb"	"Temperate oceanic climate"	386566	604835	0.639126373308423	"c(-79.484482, 40.143127)"	"2071-2100_Beck"
3113239	"Cirsium palustre"	"Cfb"	"Temperate oceanic climate"	1023024	1160430	0.881590444921279	"c(2.92345, 42.47963)"	"2001-2025-A1FI"
5285637	"Pinus sylvestris"	"Cfb"	"Temperate oceanic climate"	386566	604835	0.639126373308423	"c(-79.484482, 40.143127)"	"2001-2025-A1FI"
3113239	"Cirsium palustre"	"Cfb"	"Temperate oceanic climate"	1023024	1160430	0.881590444921279	"c(2.92345, 42.47963)"	"2026-2050-A1FI"
5285637	"Pinus sylvestris"	"Cfb"	"Temperate oceanic climate"	386566	604835	0.639126373308423	"c(-79.484482, 40.143127)"	"2026-2050-A1FI"
3113239	"Cirsium palustre"	"Cfa"	"Humid subtropical climate"	3058	1160430	0.0026352300440354	"c(-73.823697, 40.616088)"	"2051-2075-A1FI"
3113239	"Cirsium palustre"	"Cfb"	"Temperate oceanic climate"	1023024	1160430	0.881590444921279	"c(2.92345, 42.47963)"	"2051-2075-A1FI"
5285637	"Pinus sylvestris"	"Cfa"	"Humid subtropical climate"	2104	604835	0.0034786346689593	"c(115.98, 29.68)"	"2051-2075-A1FI"
5285637	"Pinus sylvestris"	"Cfb"	"Temperate oceanic climate"	386566	604835	0.639126373308423	"c(-79.484482, 40.143127)"	"2051-2075-A1FI"
3113239	"Cirsium palustre"	"Csa"	"Hot-summer Mediterranean climate"	188	1160430	0.000162008910490077	"c(16.45833, 39.33)"	"2076-2100-A1FI"
3113239	"Cirsium palustre"	"Cfa"	"Humid subtropical climate"	3058	1160430	0.0026352300440354	"c(-73.823697, 40.616088)"	"2076-2100-A1FI"
5285637	"Pinus sylvestris"	"Cfa"	"Humid subtropical climate"	2104	604835	0.0034786346689593	"c(115.98, 29.68)"	"2076-2100-A1FI"
5285637	"Pinus sylvestris"	"Csa"	"Hot-summer Mediterranean climate"	3002	604835	0.0049633371084676	"c(5.77029, 43.26866)"	"2076-2100-A1FI"
5284884	"Picea abies"	"Cfa"	"Humid subtropical climate"	2306	472952	0.00487575906223042	"c(-77.541954, 39.841518)"	"2071-2100_Beck"
5284884	"Picea abies"	"Cfb"	"Temperate oceanic climate"	296731	472952	0.627401935080093	"c(-80.17923, 39.896464)"	"2071-2100_Beck"
5369652	"Geum urbanum"	"Cfb"	"Temperate oceanic climate"	404149	439865	0.918802359814943	"c(148.45, -37.7)"	"2071-2100_Beck"
5369652	"Geum urbanum"	"Cfa"	"Humid subtropical climate"	4025	439865	0.00915053482318439	"c(-73.877023, 40.862289)"	"2071-2100_Beck"
5284884	"Picea abies"	"Cfb"	"Temperate oceanic climate"	296731	472952	0.627401935080093	"c(-80.17923, 39.896464)"	"2001-2025-A1FI"
5369652	"Geum urbanum"	"Cfb"	"Temperate oceanic climate"	404149	439865	0.918802359814943	"c(148.45, -37.7)"	"2001-2025-A1FI"
5284884	"Picea abies"	"Cfb"	"Temperate oceanic climate"	296731	472952	0.627401935080093	"c(-80.17923, 39.896464)"	"2026-2050-A1FI"
5369652	"Geum urbanum"	"Cfb"	"Temperate oceanic climate"	404149	439865	0.918802359814943	"c(148.45, -37.7)"	"2026-2050-A1FI"
5284884	"Picea abies"	"Cfa"	"Humid subtropical climate"	2306	472952	0.00487575906223042	"c(-77.541954, 39.841518)"	"2051-2075-A1FI"
5284884	"Picea abies"	"Cfb"	"Temperate oceanic climate"	296731	472952	0.627401935080093	"c(-80.17923, 39.896464)"	"2051-2075-A1FI"
5369652	"Geum urbanum"	"Cfb"	"Temperate oceanic climate"	404149	439865	0.918802359814943	"c(148.45, -37.7)"	"2051-2075-A1FI"
5369652	"Geum urbanum"	"Cfa"	"Humid subtropical climate"	4025	439865	0.00915053482318439	"c(-73.877023, 40.862289)"	"2051-2075-A1FI"
5284884	"Picea abies"	"Cfa"	"Humid subtropical climate"	2306	472952	0.00487575906223042	"c(-77.541954, 39.841518)"	"2076-2100-A1FI"
5369652	"Geum urbanum"	"Csa"	"Hot-summer Mediterranean climate"	973	439865	0.00221204233116979	"c(-5.3362, 33.2853)"	"2076-2100-A1FI"
5369652	"Geum urbanum"	"Cfa"	"Humid subtropical climate"	4025	439865	0.00915053482318439	"c(-73.877023, 40.862289)"	"2076-2100-A1FI"
5284884	"Picea abies"	"Csa"	"Hot-summer Mediterranean climate"	95	472952	0.000200866049831695	"c(-121.4906, 38.5761)"	"2076-2100-A1FI"
5289756	"Phalaris arundinacea"	"Cfb"	"Temperate oceanic climate"	713424	804284	0.887029954593154	"c(144.9667, -37.8167)"	"2071-2100_Beck"
5289756	"Phalaris arundinacea"	"Cfa"	"Humid subtropical climate"	6420	804284	0.00798225502434463	"c(151.12, -33.92)"	"2071-2100_Beck"
7972010	"Cardamine pratensis"	"Cfa"	"Humid subtropical climate"	2472	426828	0.00579156006634991	"c(-74.278511, 40.837614)"	"2071-2100_Beck"
7972010	"Cardamine pratensis"	"Cfb"	"Temperate oceanic climate"	402911	426828	0.943965719212423	"c(-72.920823, 41.305111)"	"2071-2100_Beck"
5289756	"Phalaris arundinacea"	"Cfb"	"Temperate oceanic climate"	713424	804284	0.887029954593154	"c(144.9667, -37.8167)"	"2001-2025-A1FI"
