year,eea_cell_code,speciesKey,n,min_coord_uncertainty
2021,1kmE3916N3128,2889173,1,65
2021,1kmE3916N3128,3003979,1,65
2021,1kmE3916N3128,5352251,1,56
2021,1kmE3916N3129,2891770,1,1000
2021,1kmE3916N3130,3025617,1,13
2021,1kmE3916N3133,2891770,1,5
2021,1kmE3916N3133,3021496,1,4
2021,1kmE3916N3133,3021850,2,4
2021,1kmE3916N3134,5352251,1,4
2021,1kmE3916N3143,5389029,1,8
2021,1kmE3916N3144,5420991,12,2
2021,1kmE3916N3144,5421039,6,30
2021,1kmE3916N3145,5420991,10,3
2021,1kmE3916N3145,5421039,1,30
2021,1kmE3917N3009,3034825,2,2
2021,1kmE3917N3023,3003979,1,1000
2021,1kmE3917N3024,3003979,1,999
2021,1kmE3917N3036,2891770,1,11
2021,1kmE3917N3048,3025617,1,48
2021,1kmE3917N3061,3034825,1,1000
2021,1kmE3917N3062,2891770,1,11
2021,1kmE3917N3062,3034825,1,1000
2021,1kmE3917N3063,3034825,1,1000
2021,1kmE3917N3064,3034825,1,1000
2021,1kmE3917N3068,2891770,1,7
2021,1kmE3917N3069,3021850,1,165
2021,1kmE3917N3069,3039209,1,19
2021,1kmE3917N3069,5352251,1,6
2021,1kmE3917N3071,2891770,1,1000
2021,1kmE3917N3072,3003979,1,3
2021,1kmE3917N3077,3034825,1,1000
2021,1kmE3917N3077,5352251,1,999
2021,1kmE3917N3078,2891770,1,1000
2021,1kmE3917N3079,5329212,1,1000
2021,1kmE3917N3081,3021496,1,24
2021,1kmE3917N3083,5352251,1,9
2021,1kmE3917N3084,2891770,1,700
2021,1kmE3917N3084,3021850,1,700
2021,1kmE3917N3084,3034825,1,14
2021,1kmE3917N3085,3003979,1,1000
2021,1kmE3917N3086,2891770,1,26
2021,1kmE3917N3086,3003979,1,1000
2021,1kmE3917N3087,3003979,1,8
2021,1kmE3917N3092,3190538,1,7
2021,1kmE3917N3093,2889173,5,9
2021,1kmE3917N3093,2891770,9,3
2021,1kmE3917N3093,3003979,8,7
2021,1kmE3917N3093,3033865,2,11
2021,1kmE3917N3093,5334351,1,10
2021,1kmE3917N3093,5352251,1,9
2021,1kmE3917N3093,5361785,1,800
2021,1kmE3917N3093,5389017,1,25
2021,1kmE3917N3094,2889173,1,10
2021,1kmE3917N3095,2889173,1,3
2021,1kmE3917N3095,2891770,2,25
2021,1kmE3917N3095,3003979,1,4
2021,1kmE3917N3097,2889173,1,11
2021,1kmE3917N3098,3021496,1,9
2021,1kmE3917N3098,3021850,2,4
2021,1kmE3917N3098,3034825,1,999
2021,1kmE3917N3098,7978544,1,30
2021,1kmE3917N3103,2889173,1,14
2021,1kmE3917N3110,3034825,2,4
2021,1kmE3917N3114,2891770,1,5
2021,1kmE3917N3114,5389017,1,5
2021,1kmE3917N3115,5352251,1,4
2021,1kmE3917N3116,2889173,1,22
2021,1kmE3917N3116,3021850,1,3
2021,1kmE3917N3116,3034825,1,4
2021,1kmE3917N3116,5352251,1,4
2021,1kmE3917N3118,5352251,1,15
2021,1kmE3917N3120,2889173,1,700
2021,1kmE3917N3120,2891770,6,3
2021,1kmE3917N3121,2891770,1,700
2021,1kmE3917N3121,3021496,1,4
2021,1kmE3917N3124,3033865,1,5
2021,1kmE3917N3125,2889173,1,19
2021,1kmE3917N3125,2891770,7,4
2021,1kmE3917N3125,3033865,1,3
2021,1kmE3917N3126,2891770,3,19
2021,1kmE3917N3127,2891770,1,4
2021,1kmE3917N3128,2889173,3,5
2021,1kmE3917N3128,2891770,6,6
2021,1kmE3917N3128,3034825,2,30
2021,1kmE3917N3133,3021850,1,999
2021,1kmE3917N3136,2891770,1,4
2021,1kmE3917N3141,5389029,1,5
2021,1kmE3917N3142,3039269,1,6
2021,1kmE3917N3142,5352251,1,700
2021,1kmE3918N3023,3003979,1,1000
2021,1kmE3918N3024,3003979,2,12
2021,1kmE3918N3024,5329212,3,4
2021,1kmE3918N3034,5352251,1,25
2021,1kmE3918N3050,2889173,1,49
2021,1kmE3918N3051,2889173,1,8
2021,1kmE3918N3052,3189866,1,2
2021,1kmE3918N3053,2889173,2,2
2021,1kmE3918N3053,5352251,1,4
2021,1kmE3918N3054,3021496,1,1
2021,1kmE3918N3057,2891770,1,80
2021,1kmE3918N3069,2889173,1,49
2021,1kmE3918N3080,3021496,1,1000
2021,1kmE3918N3082,3021850,1,700
2021,1kmE3918N3083,2889173,1,999
2021,1kmE3918N3083,3021850,2,700
2021,1kmE3918N3085,3003979,1,1000
2021,1kmE3918N3088,2889173,1,15
2021,1kmE3918N3090,5352251,1,999
2021,1kmE3918N3091,2889173,2,5
2021,1kmE3918N3093,2889173,1,5
2021,1kmE3918N3093,3033865,1,346
2021,1kmE3918N3093,3190653,1,346
2021,1kmE3918N3093,5361785,6,5
2021,1kmE3918N3093,11742641,1,5
2021,1kmE3918N3094,2889173,5,5
2021,1kmE3918N3094,2996525,1,5
2021,1kmE3918N3094,3003979,2,6
2021,1kmE3918N3094,3034825,2,4
2021,1kmE3918N3094,5329212,1,5
2021,1kmE3918N3095,2889173,1,73
2021,1kmE3918N3096,2889173,1,6
2021,1kmE3918N3097,2889173,1,21
2021,1kmE3918N3097,5389017,1,8
2021,1kmE3918N3098,5352251,1,21
2021,1kmE3918N3099,2889173,2,5
2021,1kmE3918N3099,3034825,4,5
2021,1kmE3918N3099,5329212,1,30
2021,1kmE3918N3100,3034825,2,10
2021,1kmE3918N3101,2889173,1,15
2021,1kmE3918N3101,3021496,1,5
2021,1kmE3918N3102,2889173,3,3
2021,1kmE3918N3102,3021850,1,999
2021,1kmE3918N3107,3034825,1,25
2021,1kmE3918N3112,3034825,1,8
2021,1kmE3918N3117,3021850,2,3
2021,1kmE3918N3117,5329212,1,700
2021,1kmE3918N3118,2889173,1,5
2021,1kmE3918N3118,3190653,1,25
2021,1kmE3918N3119,2891770,2,700
2021,1kmE3918N3119,3021850,1,700
2021,1kmE3918N3120,2889173,2,4
2021,1kmE3918N3120,2891770,7,3
2021,1kmE3918N3121,2891770,5,6
2021,1kmE3918N3122,2889173,1,700
2021,1kmE3918N3122,2891770,4,5
2021,1kmE3918N3127,2891770,1,999
2021,1kmE3918N3127,3034825,1,999
2021,1kmE3918N3131,2891770,1,4
2021,1kmE3918N3133,5352251,1,17
2021,1kmE3918N3138,5356345,1,3
2021,1kmE3918N3139,2891770,1,5
2021,1kmE3918N3142,3039269,1,700
2021,1kmE3919N3007,3034825,1,1000
2021,1kmE3919N3043,3021850,1,104
2021,1kmE3919N3048,3034825,1,1000
2021,1kmE3919N3050,2889173,1,8
2021,1kmE3919N3074,2889173,2,1000
2021,1kmE3919N3079,3021850,1,1
2021,1kmE3919N3081,5389017,1,700
2021,1kmE3919N3082,3021850,2,700
2021,1kmE3919N3082,3034825,1,700
2021,1kmE3919N3084,2891770,2,8
2021,1kmE3919N3084,3034825,1,999
2021,1kmE3919N3084,3189866,1,24
2021,1kmE3919N3084,5389017,1,999
2021,1kmE3919N3086,3021850,1,92
2021,1kmE3919N3087,3021850,3,14
2021,1kmE3919N3089,2891770,2,4
2021,1kmE3919N3091,2889173,1,15
2021,1kmE3919N3091,2891770,1,3
2021,1kmE3919N3092,2889173,1,3
2021,1kmE3919N3093,2889173,1,23
2021,1kmE3919N3093,3189866,2,9
2021,1kmE3919N3095,3003979,1,10
2021,1kmE3919N3096,5389017,2,16
2021,1kmE3919N3096,5389029,1,9
2021,1kmE3919N3097,2650107,3,7
2021,1kmE3919N3097,2889173,1,10
2021,1kmE3919N3097,3021850,1,800
2021,1kmE3919N3098,3190538,1,1
2021,1kmE3919N3099,2889173,1,10
2021,1kmE3919N3099,5352251,1,8
2021,1kmE3919N3101,2889173,2,15
2021,1kmE3919N3101,3034825,1,18
2021,1kmE3919N3101,5352251,1,3
2021,1kmE3919N3102,3034825,1,315
2021,1kmE3919N3103,2889173,1,9
2021,1kmE3919N3105,3034825,2,35
2021,1kmE3919N3106,5356345,1,5
2021,1kmE3919N3107,2889173,1,5
2021,1kmE3919N3113,3034825,1,5
2021,1kmE3919N3114,3034825,1,25
2021,1kmE3919N3115,2891770,2,18
2021,1kmE3919N3116,2891770,2,5
2021,1kmE3919N3117,2889173,1,15
2021,1kmE3919N3117,2891770,1,4
2021,1kmE3919N3118,2891770,3,9
2021,1kmE3919N3118,3021850,2,10
2021,1kmE3919N3118,5352251,1,7
2021,1kmE3919N3119,2889173,3,4
2021,1kmE3919N3119,2891770,5,3
2021,1kmE3919N3119,3021850,3,3
2021,1kmE3919N3120,2891770,8,3
2021,1kmE3919N3120,3021496,1,700
2021,1kmE3919N3121,2891770,3,700
2021,1kmE3919N3122,2889173,3,5
2021,1kmE3919N3122,2891770,13,3
2021,1kmE3919N3122,3021496,3,3
2021,1kmE3919N3122,5389017,1,10
2021,1kmE3919N3124,2891770,2,900
2021,1kmE3919N3126,2889173,2,3
2021,1kmE3919N3126,3021850,2,15
2021,1kmE3919N3127,2889088,1,1000
2021,1kmE3919N3127,2889173,1,1
2021,1kmE3919N3128,2889173,1,13
2021,1kmE3919N3128,3003979,1,1000
2021,1kmE3919N3128,5352251,5,5
2021,1kmE3919N3128,5389017,1,80
2021,1kmE3919N3137,3021850,1,5
2021,1kmE3919N3138,3034825,1,21
2021,1kmE3919N3146,3039269,1,3
2021,1kmE3919N3151,2889173,1,5
2021,1kmE3920N3023,3021850,1,4
2021,1kmE3920N3044,3034825,1,1000
2021,1kmE3920N3048,8848208,1,49
2021,1kmE3920N3049,2889173,1,4
2021,1kmE3920N3051,2889173,1,1000
2021,1kmE3920N3052,3021850,1,4
2021,1kmE3920N3052,5352251,1,8
2021,1kmE3920N3053,2889173,1,8
2021,1kmE3920N3060,2889173,1,5
2021,1kmE3920N3076,7978544,1,1000
2021,1kmE3920N3080,2891770,1,999
2021,1kmE3920N3082,2889173,1,700
2021,1kmE3920N3083,3003979,1,6
2021,1kmE3920N3083,3021850,2,4
2021,1kmE3920N3083,3034825,1,999
2021,1kmE3920N3084,2891770,1,999
2021,1kmE3920N3084,3021850,1,10
2021,1kmE3920N3084,5389017,1,700
2021,1kmE3920N3085,5352251,1,700
2021,1kmE3920N3086,3021496,1,299
2021,1kmE3920N3087,3021850,1,4
2021,1kmE3920N3088,2889173,1,10
2021,1kmE3920N3089,2889173,1,4
2021,1kmE3920N3089,2891770,1,5
2021,1kmE3920N3090,2889173,1,3
2021,1kmE3920N3090,3021850,1,3
2021,1kmE3920N3093,3119175,1,999
2021,1kmE3920N3094,2889173,1,4
2021,1kmE3920N3095,2889173,3,3
2021,1kmE3920N3095,5352251,1,8
2021,1kmE3920N3096,5389017,1,999
2021,1kmE3920N3097,2650107,1,8
2021,1kmE3920N3097,2889173,2,16
2021,1kmE3920N3098,3003979,1,48
2021,1kmE3920N3098,5352251,1,65
2021,1kmE3920N3099,2889173,2,9
2021,1kmE3920N3099,3003979,1,700
2021,1kmE3920N3099,3021850,2,6
2021,1kmE3920N3099,5352251,2,5
2021,1kmE3920N3100,2889173,2,14
2021,1kmE3920N3100,2891770,1,999
2021,1kmE3920N3100,3034825,1,8
2021,1kmE3920N3100,3189866,1,5
2021,1kmE3920N3101,2889173,2,5
2021,1kmE3920N3101,2891770,8,3
2021,1kmE3920N3101,3034825,7,4
2021,1kmE3920N3101,3189866,1,10
2021,1kmE3920N3101,5361785,2,5
2021,1kmE3920N3102,2889173,4,7
2021,1kmE3920N3102,2891770,1,999
2021,1kmE3920N3102,3034825,3,4
2021,1kmE3920N3103,2889173,3,3
2021,1kmE3920N3103,3034825,2,269
2021,1kmE3920N3105,3034825,1,999
2021,1kmE3920N3106,3034825,1,27
2021,1kmE3920N3108,2891770,2,5
2021,1kmE3920N3108,3021850,1,4
2021,1kmE3920N3109,2891770,1,999
2021,1kmE3920N3115,2891770,1,6
2021,1kmE3920N3119,3021850,1,700
2021,1kmE3920N3120,2891770,2,88
2021,1kmE3920N3120,3021850,1,700
2021,1kmE3920N3121,2891770,3,16
2021,1kmE3920N3121,3021850,1,22
2021,1kmE3920N3122,2889173,1,700
2021,1kmE3920N3122,3021496,1,700
2021,1kmE3920N3122,3039209,1,13
2021,1kmE3920N3123,2889173,3,4
2021,1kmE3920N3124,2889173,1,700
2021,1kmE3920N3124,2891770,1,16
2021,1kmE3920N3126,2889173,1,71
2021,1kmE3920N3126,2891770,2,3
2021,1kmE3920N3126,3021496,1,5
2021,1kmE3920N3127,2867614,1,4
2021,1kmE3920N3127,2889173,1,6
2021,1kmE3920N3127,2891770,4,6
2021,1kmE3920N3128,2867614,1,6
2021,1kmE3920N3128,2889173,3,5
2021,1kmE3920N3128,2891770,1,23
2021,1kmE3920N3128,3021496,3,2
2021,1kmE3920N3131,2891770,1,4
2021,1kmE3920N3132,2891770,1,3
2021,1kmE3920N3132,3021496,1,16
2021,1kmE3920N3134,3003979,1,4
2021,1kmE3920N3138,2889173,2,25
2021,1kmE3920N3138,3003979,2,6
2021,1kmE3920N3141,2889173,1,11
2021,1kmE3920N3142,3039269,1,4
2021,1kmE3920N3145,3039269,2,5
2021,1kmE3920N3145,5352251,1,700
2021,1kmE3920N3147,3003979,1,3
2021,1kmE3921N2996,3021496,1,64
2021,1kmE3921N3039,3003979,1,33
2021,1kmE3921N3044,2891770,1,13
2021,1kmE3921N3044,3034825,1,1000
2021,1kmE3921N3045,3034825,1,1000
2021,1kmE3921N3046,3034825,1,1000
2021,1kmE3921N3048,2891770,1,13
2021,1kmE3921N3052,3021850,3,1000
2021,1kmE3921N3064,3034825,1,1000
2021,1kmE3921N3075,2865448,1,1000
2021,1kmE3921N3075,7978544,1,1000
2021,1kmE3921N3076,2865448,1,1000
2021,1kmE3921N3076,7978544,1,1000
2021,1kmE3921N3079,2891770,2,7
2021,1kmE3921N3079,3034825,2,3
2021,1kmE3921N3080,3034825,1,1000
2021,1kmE3921N3081,3003979,1,5
2021,1kmE3921N3084,3021850,1,7
2021,1kmE3921N3085,3021850,1,700
2021,1kmE3921N3086,3021850,1,700
2021,1kmE3921N3086,5352251,1,700
2021,1kmE3921N3087,3021850,1,700
2021,1kmE3921N3087,5352251,1,700
2021,1kmE3921N3088,2865448,1,10
2021,1kmE3921N3088,3021850,1,700
2021,1kmE3921N3089,3034825,1,5
2021,1kmE3921N3090,2889173,1,29
2021,1kmE3921N3090,3021850,1,12
2021,1kmE3921N3092,3003979,1,1000
2021,1kmE3921N3093,3033865,3,25
2021,1kmE3921N3093,3190653,1,25
2021,1kmE3921N3093,5352251,1,16
2021,1kmE3921N3094,3033865,1,1000
2021,1kmE3921N3094,3190653,1,5
2021,1kmE3921N3094,5389017,1,5
2021,1kmE3921N3095,2889173,1,5
2021,1kmE3921N3095,3003979,1,10
2021,1kmE3921N3096,3003979,1,10
2021,1kmE3921N3096,3190653,1,999
2021,1kmE3921N3097,2889173,1,5
2021,1kmE3921N3097,3033865,1,5
2021,1kmE3921N3097,3039269,1,5
2021,1kmE3921N3099,3033865,1,999
2021,1kmE3921N3099,3189866,1,25
2021,1kmE3921N3100,2889173,1,5
2021,1kmE3921N3100,2891770,6,4
2021,1kmE3921N3100,5352251,1,999
2021,1kmE3921N3101,2891770,1,999
2021,1kmE3921N3101,3003979,1,999
2021,1kmE3921N3101,5389017,1,999
2021,1kmE3921N3102,3021850,1,6
2021,1kmE3921N3102,3034825,1,5
2021,1kmE3921N3103,2889173,3,5
2021,1kmE3921N3103,3034825,2,3
2021,1kmE3921N3104,3034825,3,14
2021,1kmE3921N3106,3034825,2,4
2021,1kmE3921N3108,2889173,1,5
2021,1kmE3921N3108,2891770,1,4
2021,1kmE3921N3108,3021850,1,32
2021,1kmE3921N3108,5389017,1,6
2021,1kmE3921N3109,2889173,1,29
2021,1kmE3921N3110,2891770,3,3
2021,1kmE3921N3110,3034825,1,999
2021,1kmE3921N3118,3190538,2,18
2021,1kmE3921N3120,2889173,2,15
2021,1kmE3921N3120,2891770,11,5
2021,1kmE3921N3121,2891770,4,6
2021,1kmE3921N3122,2889173,1,9
2021,1kmE3921N3122,2891770,1,8
2021,1kmE3921N3123,2889173,1,8
2021,1kmE3921N3123,3189866,1,1000
2021,1kmE3921N3125,2891770,1,6
2021,1kmE3921N3126,2891770,1,700
2021,1kmE3921N3127,2891770,7,3
2021,1kmE3921N3131,2889173,1,25
2021,1kmE3921N3131,2891770,1,25
2021,1kmE3921N3132,3021496,1,13
2021,1kmE3921N3138,3003979,1,999
2021,1kmE3921N3139,2889173,1,29
2021,1kmE3921N3139,3039209,1,1000
2021,1kmE3921N3143,2889173,1,5
2021,1kmE3921N3148,3034825,2,8
2021,1kmE3921N3149,3021496,1,1000
2021,1kmE3921N3149,3034825,1,12
2021,1kmE3921N3155,2889173,1,3
2021,1kmE3921N3155,3021850,1,4
2021,1kmE3922N2996,3021496,1,1000
2021,1kmE3922N3037,2891770,1,1000
2021,1kmE3922N3037,3190538,2,5
2021,1kmE3922N3043,2891770,1,136
2021,1kmE3922N3045,2891770,1,26
2021,1kmE3922N3048,2889173,1,48
2021,1kmE3922N3050,2889173,1,6
2021,1kmE3922N3051,2889173,1,8
2021,1kmE3922N3054,3003979,1,1000
2021,1kmE3922N3055,3034825,1,1000
2021,1kmE3922N3057,3021850,2,30
2021,1kmE3922N3074,5329263,1,1000
2021,1kmE3922N3075,2870583,1,1000
2021,1kmE3922N3078,3025617,1,12
2021,1kmE3922N3078,3119175,1,12
2021,1kmE3922N3081,2889173,1,9
2021,1kmE3922N3082,3003979,2,5
2021,1kmE3922N3083,5356345,1,1000
2021,1kmE3922N3084,3021850,1,8
2021,1kmE3922N3085,2889173,1,15
2021,1kmE3922N3086,3021496,1,700
2021,1kmE3922N3087,2891770,3,6
2021,1kmE3922N3088,3021850,1,4
2021,1kmE3922N3090,2867614,1,5
2021,1kmE3922N3090,2889173,2,8
2021,1kmE3922N3090,3021496,2,4
2021,1kmE3922N3090,3190653,1,22
2021,1kmE3922N3091,2889173,1,16
2021,1kmE3922N3092,3039209,1,48
2021,1kmE3922N3092,3189866,1,9
2021,1kmE3922N3094,3021850,1,5
2021,1kmE3922N3099,2889173,1,1000
2021,1kmE3922N3099,3039209,1,13
2021,1kmE3922N3100,2891770,1,999
2021,1kmE3922N3101,2889173,2,15
2021,1kmE3922N3102,2889173,1,999
2021,1kmE3922N3102,3039209,1,16
2021,1kmE3922N3103,3034825,2,5
2021,1kmE3922N3103,3190538,1,10
2021,1kmE3922N3103,3190653,1,7
2021,1kmE3922N3104,3021496,1,999
2021,1kmE3922N3104,3034825,2,10
2021,1kmE3922N3105,3021496,4,4
2021,1kmE3922N3105,3034825,1,11
2021,1kmE3922N3105,5352251,1,572
2021,1kmE3922N3106,3003979,1,69
2021,1kmE3922N3106,3021496,1,5
2021,1kmE3922N3106,5352251,1,1000
2021,1kmE3922N3108,2891770,1,999
2021,1kmE3922N3108,3034825,1,999
2021,1kmE3922N3109,2889173,3,4
2021,1kmE3922N3109,3021850,1,16
2021,1kmE3922N3109,5352251,1,999
2021,1kmE3922N3111,3034825,1,15
2021,1kmE3922N3112,3034825,1,999
2021,1kmE3922N3119,2889173,1,8
2021,1kmE3922N3119,2891770,2,8
2021,1kmE3922N3119,3021850,2,11
2021,1kmE3922N3120,2891770,1,1000
2021,1kmE3922N3123,2891770,1,65
2021,1kmE3922N3124,2889173,2,4
2021,1kmE3922N3125,2889173,2,60
2021,1kmE3922N3125,3021850,1,700
2021,1kmE3922N3126,2867614,1,700
2021,1kmE3922N3126,2889173,4,5
2021,1kmE3922N3126,2891770,3,12
2021,1kmE3922N3126,3003979,1,4
2021,1kmE3922N3127,2889173,4,4
2021,1kmE3922N3127,3034825,2,5
2021,1kmE3922N3127,5389017,1,72
2021,1kmE3922N3128,2650107,1,3
2021,1kmE3922N3128,5389029,1,3
2021,1kmE3922N3129,2891770,2,5
2021,1kmE3922N3130,2889173,1,21
2021,1kmE3922N3130,3003979,1,14
2021,1kmE3922N3131,2891770,1,19
2021,1kmE3922N3131,5352251,1,5
2021,1kmE3922N3138,2891770,1,10
2021,1kmE3922N3138,3021850,1,22
2021,1kmE3922N3141,3039269,1,5
2021,1kmE3922N3142,3003979,1,999
2021,1kmE3922N3142,3039209,1,12
2021,1kmE3922N3143,3003979,1,4
2021,1kmE3922N3144,3003979,1,999
2021,1kmE3922N3146,3003979,2,8
2021,1kmE3922N3146,3033865,1,6
2021,1kmE3922N3146,3039269,1,3
2021,1kmE3922N3147,3003979,1,1000
2021,1kmE3922N3147,3039269,1,2
2021,1kmE3922N3150,3039269,2,4
2021,1kmE3922N3151,3033865,1,22
2021,1kmE3922N3153,3003979,1,4
2021,1kmE3922N3155,3003979,1,7
2021,1kmE3923N3002,2891770,1,169
2021,1kmE3923N3041,2889173,1,1000
2021,1kmE3923N3042,2891770,1,4
2021,1kmE3923N3042,3025617,1,13
2021,1kmE3923N3045,2889173,3,1000
2021,1kmE3923N3050,2889173,2,3
2021,1kmE3923N3056,3034825,1,4
2021,1kmE3923N3056,5389017,1,1000
2021,1kmE3923N3075,3034825,1,1000
2021,1kmE3923N3079,3034825,1,1000
2021,1kmE3923N3081,3034825,1,1000
2021,1kmE3923N3081,7978544,1,1000
2021,1kmE3923N3085,2889173,1,15
2021,1kmE3923N3085,3190538,1,12
2021,1kmE3923N3086,3021850,1,11
2021,1kmE3923N3086,3034825,1,1000
2021,1kmE3923N3087,2889173,1,8
2021,1kmE3923N3087,3021850,2,8
2021,1kmE3923N3089,3003979,1,24
2021,1kmE3923N3090,3003979,1,8
2021,1kmE3923N3092,3021496,2,7
2021,1kmE3923N3092,3034825,2,3
2021,1kmE3923N3092,5352251,1,48
2021,1kmE3923N3095,5352251,1,4
2021,1kmE3923N3096,3039209,1,23
2021,1kmE3923N3096,3190653,2,20
2021,1kmE3923N3097,3190653,1,11
2021,1kmE3923N3097,5352251,2,8
2021,1kmE3923N3099,2889173,1,16
2021,1kmE3923N3100,2889173,4,5
2021,1kmE3923N3101,3190653,1,5
2021,1kmE3923N3102,3034825,1,49
2021,1kmE3923N3103,2889173,1,8
2021,1kmE3923N3103,3003979,1,6
2021,1kmE3923N3103,3021850,1,120
2021,1kmE3923N3103,3034825,1,6
2021,1kmE3923N3104,2889173,1,16
2021,1kmE3923N3104,3021850,1,25
2021,1kmE3923N3104,3034825,2,8
2021,1kmE3923N3104,3190653,1,3
2021,1kmE3923N3105,2889173,2,16
2021,1kmE3923N3106,2889173,1,25
2021,1kmE3923N3106,3189866,1,1000
2021,1kmE3923N3108,3021496,1,24
2021,1kmE3923N3109,3003979,1,234
2021,1kmE3923N3109,3170247,1,7
2021,1kmE3923N3110,3170247,1,999
2021,1kmE3923N3111,3034825,1,999
2021,1kmE3923N3116,3021850,1,12
2021,1kmE3923N3116,5352251,1,3
2021,1kmE3923N3121,2889173,1,10
2021,1kmE3923N3123,2889173,1,25
2021,1kmE3923N3124,3003979,1,6
2021,1kmE3923N3125,2889173,3,6
2021,1kmE3923N3125,2891770,7,3
2021,1kmE3923N3126,2889173,1,6
2021,1kmE3923N3126,2891770,3,6
2021,1kmE3923N3126,3021850,3,20
2021,1kmE3923N3126,5352251,1,45
2021,1kmE3923N3127,2889173,1,721
2021,1kmE3923N3128,2891770,1,6
2021,1kmE3923N3129,2891770,2,4
2021,1kmE3923N3130,3021850,1,14
2021,1kmE3923N3131,2891770,1,8
2021,1kmE3923N3132,2889173,1,65
2021,1kmE3923N3133,3034825,1,9
2021,1kmE3923N3133,3039209,1,65
2021,1kmE3923N3133,3190538,1,999
2021,1kmE3923N3134,2889173,1,999
2021,1kmE3923N3134,5352251,1,9
2021,1kmE3923N3135,3003979,1,59
2021,1kmE3923N3136,5352251,1,7
2021,1kmE3923N3139,3190538,1,5
2021,1kmE3923N3139,5352251,1,5
2021,1kmE3923N3141,3003979,1,9
2021,1kmE3923N3142,3033865,1,25
2021,1kmE3923N3143,3003979,2,999
2021,1kmE3923N3145,3039269,1,700
2021,1kmE3923N3146,3003979,1,25
2021,1kmE3923N3146,3039269,2,5
2021,1kmE3923N3147,3039269,1,999
2021,1kmE3923N3148,3039269,1,10
2021,1kmE3923N3152,3003979,1,4
2021,1kmE3923N3152,3021850,7,5
2021,1kmE3923N3152,3033865,59,5
2021,1kmE3923N3152,3039269,1,5
2021,1kmE3924N3029,3003979,2,5
2021,1kmE3924N3032,2891770,1,16
2021,1kmE3924N3038,2891770,1,1000
2021,1kmE3924N3042,2891770,1,48
2021,1kmE3924N3043,3034825,1,1000
2021,1kmE3924N3045,3034825,1,1000
2021,1kmE3924N3054,3021850,1,7
2021,1kmE3924N3078,3034825,2,1000
2021,1kmE3924N3079,2889173,1,18
2021,1kmE3924N3082,2889173,1,8
2021,1kmE3924N3082,5389017,1,11
2021,1kmE3924N3086,2889173,1,9
2021,1kmE3924N3086,3034825,1,14
2021,1kmE3924N3090,3021850,1,13
2021,1kmE3924N3090,3034825,1,65
2021,1kmE3924N3091,2889173,2,27
2021,1kmE3924N3092,2889173,1,700
2021,1kmE3924N3092,3003979,2,5
2021,1kmE3924N3093,3003979,1,1000
2021,1kmE3924N3094,3033865,1,1000
2021,1kmE3924N3095,2889173,1,999
2021,1kmE3924N3095,3039209,1,16
2021,1kmE3924N3096,3033865,1,7
2021,1kmE3924N3098,2889173,1,700
2021,1kmE3924N3098,5352251,1,700
2021,1kmE3924N3101,3003979,1,8
2021,1kmE3924N3102,3021850,1,5
2021,1kmE3924N3102,3190653,1,6
2021,1kmE3924N3103,2889173,1,700
2021,1kmE3924N3103,3003979,1,700
2021,1kmE3924N3103,3033865,1,700
2021,1kmE3924N3103,3034825,1,700
2021,1kmE3924N3104,2889173,1,5
2021,1kmE3924N3104,3003979,1,5
2021,1kmE3924N3106,3034825,2,4
2021,1kmE3924N3109,2889173,2,4
2021,1kmE3924N3109,3021496,1,5
2021,1kmE3924N3109,3170247,1,999
2021,1kmE3924N3110,2889173,1,5
2021,1kmE3924N3116,2891770,1,8
2021,1kmE3924N3120,5352251,1,17
2021,1kmE3924N3122,2891770,1,64
2021,1kmE3924N3122,3021850,1,3
2021,1kmE3924N3123,2889173,1,3
2021,1kmE3924N3123,2891770,2,3
2021,1kmE3924N3124,2891770,1,5
2021,1kmE3924N3124,3003979,4,10
2021,1kmE3924N3124,5389017,1,700
2021,1kmE3924N3125,2891774,1,30
2021,1kmE3924N3125,3190538,1,14
2021,1kmE3924N3125,5352251,1,47
2021,1kmE3924N3125,5389017,3,5
2021,1kmE3924N3126,2889173,1,30
2021,1kmE3924N3126,3021850,1,999
2021,1kmE3924N3126,5352251,1,63
2021,1kmE3924N3128,2889173,4,5
2021,1kmE3924N3128,2891770,3,7
2021,1kmE3924N3129,2889173,1,4
2021,1kmE3924N3129,3003979,2,6
2021,1kmE3924N3129,3039269,1,14
2021,1kmE3924N3129,5352251,1,10
2021,1kmE3924N3130,2889173,2,78
2021,1kmE3924N3131,2891770,1,11
2021,1kmE3924N3131,5352251,1,5
2021,1kmE3924N3133,2889173,5,3
2021,1kmE3924N3133,2891770,1,3
2021,1kmE3924N3137,2889173,1,999
2021,1kmE3924N3145,3003979,1,5
2021,1kmE3924N3145,3039269,1,25
2021,1kmE3924N3151,2891770,1,12
2021,1kmE3924N3151,3003979,5,4
2021,1kmE3924N3152,3021850,2,999
2021,1kmE3924N3152,3033865,1,1000
2021,1kmE3924N3153,2889173,1,4
2021,1kmE3924N3155,3003979,1,5
2021,1kmE3925N3033,3021850,1,1000
2021,1kmE3925N3044,3003979,1,1000
2021,1kmE3925N3044,3021850,1,8
2021,1kmE3925N3045,3034825,1,1000
2021,1kmE3925N3046,2889173,1,5
2021,1kmE3925N3047,3190653,1,2
2021,1kmE3925N3047,5389017,1,1
2021,1kmE3925N3052,2889173,1,7
2021,1kmE3925N3053,2889173,1,24
